is_extra,ser_num,datestop,timestop,borough,sex,race,age,age_bucket,was_frisked,contrabn,contraband_found,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,gun_found,weapon_found,arrest_made,sumissue,summons_issued,perobs,perstop,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,physical_force_used,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,cs_other,reason_for_stop_2,rf_vcrim,rf_othsw,rf_attir,rf_vcact,rf_rfcmp,rf_verbl,rf_knowl,rf_furt,rf_bulg,was_frisked,reason_for_frisk,xcoord,ycoord
0,9931,11302012,1820,Bronx,Male,Black,20,20 to 29,Frisked,0,No contraband found,0,0,0,1,0,0,No gun found,Weapon found,No arrest made,0,No summons issued,5,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,0,1,Furtive movements,0,0,0,0,0,0,1,0,0,Frisked,Knowledge of prior criminal behavior,1021003,239176
0,3136,6272012,2320,Queens,Male,Black,22,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,0,0,Furtive movements,0,0,0,0,0,0,1,1,0,Frisked,Knowledge of prior criminal behavior,1041142,155355
0,3576,5112012,207,Bronx,Male,White Hispanic,29,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,1,0,0,0,0,0,0,0,0,Force used,1,0,0,0,0,0,0,0,0,0,Carrying suspicious object,0,1,0,0,0,0,0,0,0,Frisked,Other suspicion of weapons,1011143,252027
0,6178,6172012,1,Queens,Male,White Hispanic,23,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,1,0,0,0,0,0,0,0,0,Force used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,0,1,0,0,0,0,0,0,0,Frisked,Other suspicion of weapons,1024548,213270
0,5499,4282012,1725,Brooklyn,Male,Black,29,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,10,5,1,1,0,0,0,0,0,0,0,Force used,0,1,0,0,0,0,0,0,1,0,Fits a relevant description,0,1,0,0,0,0,0,0,1,Frisked,Other suspicion of weapons,1005583,181488
0,10849,12302012,2030,Queens,Male,White Hispanic,27,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,Arrest made,0,No summons issued,1,3,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,0,0,Furtive movements,0,1,0,0,0,0,0,0,0,Frisked,Other suspicion of weapons,1002112,242865
0,1105,1292012,130,Bronx,Male,Black,22,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,0,1,Furtive movements,0,1,0,0,0,0,0,1,0,Frisked,Other suspicion of weapons,1011463,241702
0,9106,10262012,1345,Brooklyn,Male,White Hispanic,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,3,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,1,0,0,0,0,Actions indicative of a drug transaction,0,0,0,0,1,0,0,0,0,Frisked,Refuse to comply with officer directions,994704,199984
0,5436,11092012,2247,Bronx,Male,Black,27,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,5,5,0,0,0,0,0,0,0,0,1,Force used,0,0,0,0,0,0,0,1,0,0,Actions of engaging in a violent crime,0,0,0,0,1,0,0,0,0,Frisked,Refuse to comply with officer directions,1008969,250259
0,2301,2172012,1018,Brooklyn,Male,Black,27,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,4,1,0,0,0,0,0,0,0,0,Force used,0,0,1,1,0,0,1,1,0,0,Casing a victim or location,0,0,0,0,1,0,0,1,0,Frisked,Refuse to comply with officer directions,1005745,183287
0,12708,9122012,2045,Brooklyn,Male,Black,26,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,10,0,1,0,0,0,0,0,0,0,Force used,0,1,1,0,0,0,1,0,1,0,Fits a relevant description,0,0,0,0,1,0,0,1,1,Frisked,Refuse to comply with officer directions,1007915,245914
0,1143,1272012,1150,Bronx,Male,Black,27,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,Arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,0,0,0,0,1,0,0,1,0,Frisked,Refuse to comply with officer directions,1015039,237286
0,1158,5082012,205,Brooklyn,Male,White Hispanic,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,10,0,0,0,0,0,0,0,0,0,Force not used,0,1,1,0,0,0,1,0,0,1,Furtive movements,0,0,0,0,1,0,0,1,1,Frisked,Refuse to comply with officer directions,,
0,913,1212012,1810,Bronx,Male,Black,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,1,0,Furtive movements,0,0,0,0,1,0,0,1,1,Frisked,Refuse to comply with officer directions,1018367,240337
0,940,2222012,2120,Queens,Female,White,21,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,1,0,0,0,0,0,0,Suspect acting as a lookout,0,0,0,0,1,0,0,1,0,Frisked,Refuse to comply with officer directions,997605,209714
0,15422,5172012,1400,Brooklyn,Male,White Hispanic,26,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,3,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,1,0,Furtive movements,0,0,0,0,0,0,0,0,1,Frisked,Suspicious bulge,1012247,185920
0,18185,12222012,1725,Brooklyn,Male,Black,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,2,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,1,Frisked,Suspicious bulge,1007280,238934
0,5846,7152012,155,Queens,Male,White,22,20 to 29,Frisked,0,No contraband found,0,0,0,1,0,0,No gun found,Weapon found,No arrest made,0,No summons issued,1,2,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,0,0,1,0,Suspicious bulge,0,0,0,0,0,0,0,0,1,Frisked,Suspicious bulge,988125,215196
0,9659,5122012,2350,Bronx,Male,Black,21,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,1,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,0,0,1,0,Suspicious bulge,0,0,0,0,0,0,0,0,1,Frisked,Suspicious bulge,1008338,241010
0,9096,11132012,2305,Bronx,Male,Black,22,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,3,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,0,1,0,0,Actions of engaging in a violent crime,1,0,0,1,0,0,0,0,0,Frisked,Violent crime suspected,1012858,254831
0,439,1192012,20,Staten Island,Female,White,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,3,10,1,0,0,0,0,0,0,0,0,Force used,0,0,1,1,1,0,1,0,0,0,Casing a victim or location,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,952779,145859
0,5651,5082012,2100,Brooklyn,Male,Black,24,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,1,0,0,0,0,0,0,0,0,Frisked,Violent crime suspected,996922,184382
0,6876,6282012,2345,Brooklyn,Male,Black,26,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,2,0,0,0,0,0,0,1,0,0,Force used,0,0,1,0,0,0,1,1,0,0,Casing a victim or location,1,0,1,1,1,0,0,1,0,Frisked,Violent crime suspected,1001099,183758
0,3741,3192012,1855,Brooklyn,Male,White Hispanic,22,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,3,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,0,0,0,0,0,0,Casing a victim or location,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,1001587,195422
0,2702,2282012,1840,Manhattan,Male,Black Hispanic,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,3,5,1,0,0,0,0,0,0,0,0,Force used,0,0,1,1,0,0,1,0,0,0,Casing a victim or location,1,0,1,0,1,0,0,1,0,Frisked,Violent crime suspected,1001612,238029
0,8181,9202012,430,Brooklyn,Male,White Hispanic,20,20 to 29,Frisked,0,Contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,1,0,0,0,Casing a victim or location,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,1003298,192406
0,5456,5272012,350,Queens,Male,Other,28,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,0,0,1,0,0,0,Casing a victim or location,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,1008096,218083
0,6670,7142012,140,Bronx,Male,Black,23,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,5,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,1,0,0,0,0,0,0,0,0,Frisked,Violent crime suspected,1017978,262492
0,3720,12202012,1715,Queens,Male,White,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,5,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,1,0,0,0,Casing a victim or location,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,1047013,216441
0,3005,8022012,1428,Brooklyn,Male,White Hispanic,26,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,Arrest made,0,No summons issued,1,8,1,1,0,1,0,0,1,0,0,Force used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,1,0,0,0,0,0,0,0,0,Frisked,Violent crime suspected,984424,162480
0,425,3232012,325,Manhattan,Male,White,23,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,5,5,1,1,0,0,0,0,0,0,0,Force used,0,1,0,1,0,0,0,0,0,0,Fits a relevant description,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,992797,214692
0,1065,2212012,1730,Brooklyn,Male,White,28,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,10,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,1,0,1,1,0,0,Fits a relevant description,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,993831,159835
0,3605,2232012,425,Bronx,Male,Other,23,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,10,10,1,0,0,0,0,0,0,0,0,Force used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,1,0,0,0,0,0,0,0,0,Frisked,Violent crime suspected,1008989,244415
0,3037,4022012,1200,Bronx,Male,Black,22,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,1,1,0,0,0,0,0,0,0,Force used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,1,0,0,0,0,0,0,0,0,Frisked,Violent crime suspected,1012248,240358
0,1417,2162012,1615,Bronx,Male,Black,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,5,1,0,0,0,0,0,0,0,0,Force used,0,1,0,0,1,0,1,0,0,0,Fits a relevant description,1,0,1,0,1,0,1,1,0,Frisked,Violent crime suspected,1025067,263641
0,10863,8242012,1425,Brooklyn,Male,Black,25,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,0,1,Furtive movements,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,999613,192000
0,10159,4252012,114,Brooklyn,Male,Black,24,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,5,7,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,1,0,0,Furtive movements,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,1009370,180064
0,21418,10092012,1904,Manhattan,Male,Asian/Pacific Islander,27,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,1,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,1,0,1,Furtive movements,1,0,0,1,0,0,0,1,0,Frisked,Violent crime suspected,1013425,182604
0,4303,8232012,1545,Bronx,Male,Black,22,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,1,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,0,0,Furtive movements,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,1025247,256699
0,9769,10152012,1615,Brooklyn,Male,Black,24,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,1,1,0,1,1,0,0,Suspect acting as a lookout,1,0,0,1,0,0,0,1,0,Frisked,Violent crime suspected,997294,172345
0,6178,5162012,1720,Bronx,Male,White Hispanic,20,20 to 29,Frisked,1,Contraband found,0,0,0,0,0,0,No gun found,No weapon found,Arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,0,0,1,0,Suspicious bulge,0,0,0,0,0,0,0,0,1,Frisked,Suspicious bulge,1016619,257376
0,2337,3092012,2335,Bronx,Male,Black,27,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,1,Summons issued,1,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,1,0,0,Furtive movements,0,0,0,1,0,0,0,1,0,Frisked,Actions of engaging in a violent crime,1011698,251174
0,1731,5052012,119,Brooklyn,Male,White Hispanic,24,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,1,Summons issued,2,2,1,0,0,0,0,0,0,0,0,Force used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,1,0,Frisked,Furtive movements,985499,189891
0,4986,6192012,1130,Bronx,Male,White Hispanic,23,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,1,Summons issued,2,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,1,0,0,0,Furtive movements,0,0,0,0,0,0,0,1,0,Frisked,Furtive movements,1023684,264797
0,6275,8032012,2055,Queens,Female,Black,27,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,1,Summons issued,2,5,1,0,0,0,0,0,0,0,0,Force used,0,0,0,0,0,0,1,0,1,0,Furtive movements,0,0,0,0,0,0,0,1,1,Frisked,Furtive movements,1043853,157095
0,5123,2212012,400,Bronx,Male,Black Hispanic,22,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,1,Summons issued,1,15,0,0,0,0,0,0,1,0,0,Force used,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,1,0,Frisked,Furtive movements,1005382,246865
0,2821,6282012,1630,Queens,Male,Black Hispanic,23,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,1,Summons issued,2,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,1,1,0,0,0,Actions indicative of a drug transaction,0,0,0,0,1,0,0,1,0,Frisked,Refuse to comply with officer directions,1006411,209348
0,863,1212012,147,Bronx,Male,Black,22,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,1,Summons issued,1,5,1,0,0,0,0,0,1,0,0,Force used,0,0,0,0,0,0,1,1,0,0,Furtive movements,0,0,0,0,1,0,0,1,0,Frisked,Refuse to comply with officer directions,1030296,261286
0,5525,4182012,1920,Manhattan,Male,Black,20,20 to 29,Frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,1,Summons issued,4,14,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,1,0,1,0,0,0,Casing a victim or location,1,0,0,0,0,0,0,1,0,Frisked,Violent crime suspected,1001380,237560
0,4258,4042012,855,Brooklyn,Female,White Hispanic,38,20 to 29,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,1,0,0,0,1,Actions indicative of a drug transaction,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1005578,198188
0,1326,2022012,2235,Queens,Male,Black Hispanic,32,20 to 29,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,8,0,0,0,0,0,0,0,0,0,Force not used,0,0,0,0,0,0,0,1,0,1,Actions of engaging in a violent crime,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1020847,214062
0,620,2222012,45,Manhattan,Male,Other,34,20 to 29,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,989200,224555
0,396,1052012,2250,Brooklyn,Male,White,34,20 to 29,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,6,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,0,0,1,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,994403,198393
0,8110,8262012,2210,Brooklyn,Male,Black,33,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,0,0,1,1,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,994822,199905
0,11192,9062012,2305,Brooklyn,Male,Black,30,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,3,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,0,0,1,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,995677,190858
0,10170,8032012,420,Brooklyn,Male,Black,36,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,4,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,996137,190653
0,2120,4022012,2030,Brooklyn,Male,White,36,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,996370,159180
0,6028,5212012,1145,Brooklyn,Female,Black,35,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,2,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,0,0,1,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,997608,185309
0,7943,8192012,107,Brooklyn,Male,White Hispanic,31,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,2,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,1,1,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1000161,195682
0,9737,12272012,955,Queens,Male,Black Hispanic,35,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,4,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1003953,253532
0,1364,5052012,405,Brooklyn,Male,White,39,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,0,0,0,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1007298,166867
0,4268,2222012,2057,Bronx,Male,Black,33,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,3,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,0,0,1,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1008295,242848
0,3021,3102012,45,Queens,Male,White Hispanic,38,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,1,1,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1015275,212307
0,6390,8262012,245,Bronx,Male,Black,31,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,5,10,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1025612,268457
0,5634,6202012,2010,Queens,Male,Black Hispanic,30,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,5,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,1,1,0,1,0,1,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1034228,222602
0,3078,9222012,1325,Manhattan,Male,White Hispanic,35,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,5,3,0,0,0,0,0,0,0,0,0,Force not used,0,0,1,0,0,0,0,0,0,0,Casing a victim or location,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,,
0,1219,6102012,1615,Manhattan,Male,White Hispanic,38,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,4,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,984326,210193
0,1189,10142012,57,Manhattan,Female,White Hispanic,31,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,15,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,990804,210370
0,1200,3032012,1705,Manhattan,Male,Black Hispanic,32,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,0,0,0,0,1,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,995727,224947
0,3624,3162012,1140,Brooklyn,Male,Asian/Pacific Islander,35,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,Arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,0,0,0,0,1,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,997349,191111
0,5395,5042012,2122,Manhattan,Male,White Hispanic,37,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,3,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1001795,228682
0,2142,2172012,1604,Queens,Male,Black,32,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,5,0,0,0,0,0,0,0,0,0,Force not used,0,1,1,0,0,0,1,0,0,0,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1002150,216665
0,3131,3072012,5,Manhattan,Male,White Hispanic,32,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,2,5,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1003851,250093
0,2305,4242012,157,Queens,Male,Black,38,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,8,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,1,0,0,0,0,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1011887,196675
0,4620,9172012,1840,Bronx,Male,White Hispanic,32,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,10,0,0,0,0,0,0,0,0,0,Force not used,0,1,0,0,0,0,0,0,0,0,Fits a relevant description,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,1022731,255047
0,8735,9052012,231,Queens,Female,Black,34,30 to 39,Not frisked,0,No contraband found,0,0,0,0,0,0,No gun found,No weapon found,No arrest made,0,No summons issued,1,10,0,0,0,0,0,0,0,0,0,Force not used,0,1,1,0,0,0,1,0,0,0,Furtive movements,0,0,0,0,0,0,0,0,0,Not frisked,do_not_include,,
